x:152 , y:359
x:333 , y:379
x:74 , y:382
x:43 , y:383
x:214 , y:112
x:47 , y:99
x:254 , y:103
x:377 , y:26
x:29 , y:397
x:254 , y:396
x:330 , y:106
x:39 , y:360
x:70 , y:45
x:214 , y:84
x:197 , y:333
x:67 , y:94
x:25 , y:399
x:334 , y:0
x:335 , y:99
x:163 , y:377
x:76 , y:149
x:204 , y:211
x:189 , y:330
x:280 , y:134
x:130 , y:171
x:277 , y:134
x:47 , y:12
x:58 , y:268
x:353 , y:117
x:3 , y:272
x:319 , y:102
x:101 , y:70
x:70 , y:344
x:396 , y:35
x:13 , y:6
x:107 , y:159
x:322 , y:41
x:324 , y:264
x:398 , y:112
x:283 , y:204
x:338 , y:80
x:92 , y:160
x:380 , y:337
x:7 , y:150
x:375 , y:333
x:387 , y:10
x:32 , y:246
x:190 , y:89
x:76 , y:102
x:60 , y:138
x:298 , y:41
x:83 , y:120
x:336 , y:220
x:284 , y:7
x:163 , y:334
x:366 , y:167
x:279 , y:53
x:391 , y:58
x:161 , y:260
x:145 , y:350
x:312 , y:88
x:334 , y:133
x:174 , y:344
x:398 , y:76
x:215 , y:202
x:244 , y:11
x:131 , y:65
x:285 , y:279
x:238 , y:19
x:353 , y:170
x:289 , y:1
x:6 , y:271
x:329 , y:169
x:29 , y:349
x:299 , y:90
x:178 , y:126
x:211 , y:211
x:155 , y:64
x:141 , y:385
x:188 , y:154
x:165 , y:308
x:373 , y:384
x:215 , y:248
x:267 , y:210
x:380 , y:5
x:358 , y:172
x:43 , y:222
x:391 , y:364
x:314 , y:324
x:367 , y:372
x:98 , y:213
x:377 , y:97
x:162 , y:310
x:247 , y:132
x:238 , y:255
x:163 , y:387
x:323 , y:355
x:203 , y:136
x:346 , y:90
x:95 , y:22
x:194 , y:279
x:101 , y:53
x:18 , y:189
x:114 , y:44
x:16 , y:284
x:97 , y:33
x:130 , y:66
x:328 , y:74
x:159 , y:292
x:147 , y:128
x:115 , y:349
x:305 , y:262
x:350 , y:391
x:81 , y:108
x:83 , y:297
x:128 , y:177
x:182 , y:229
x:19 , y:181
x:225 , y:152
x:36 , y:85
x:70 , y:193
x:259 , y:86
x:160 , y:200
x:45 , y:140
x:268 , y:271
x:221 , y:144
x:7 , y:383
x:326 , y:126
x:186 , y:357
x:206 , y:8
x:137 , y:221
x:51 , y:334
x:67 , y:319
x:24 , y:22
x:59 , y:292
x:85 , y:60
x:146 , y:129
x:329 , y:297
x:37 , y:259
x:82 , y:374
x:119 , y:305
x:240 , y:303
x:381 , y:78
x:35 , y:167
x:175 , y:120
x:341 , y:194
x:80 , y:264
x:135 , y:392
x:366 , y:148
x:392 , y:159
x:172 , y:25
x:106 , y:78
x:375 , y:318
x:129 , y:36
x:362 , y:364
x:269 , y:164
x:67 , y:33
x:111 , y:109
x:228 , y:1
x:121 , y:99
x:293 , y:355
x:219 , y:14
x:359 , y:373
x:121 , y:355
x:66 , y:325
x:303 , y:114
x:144 , y:238
x:109 , y:9
x:397 , y:71
x:35 , y:190
x:354 , y:360
x:393 , y:256
x:317 , y:374
x:375 , y:57
x:156 , y:146
x:101 , y:48
x:14 , y:1
x:374 , y:273
x:228 , y:373
x:251 , y:48
x:114 , y:246
x:37 , y:106
x:115 , y:210
x:281 , y:146
x:288 , y:65
x:25 , y:268
x:76 , y:243
x:169 , y:370
x:379 , y:393
x:139 , y:96
x:96 , y:135
x:88 , y:193
x:66 , y:110
x:36 , y:63
x:63 , y:246
x:92 , y:239
x:345 , y:129
x:339 , y:129
x:227 , y:12
x:77 , y:172
x:392 , y:68
x:311 , y:54
x:377 , y:68
x:13 , y:32
x:128 , y:356
x:44 , y:153
x:346 , y:224
x:334 , y:132
x:147 , y:364
x:210 , y:322
x:161 , y:162
x:291 , y:302
x:384 , y:58
x:71 , y:182
x:354 , y:163
x:231 , y:100
x:107 , y:298
x:366 , y:94
x:126 , y:84
x:392 , y:380
x:85 , y:254
x:30 , y:388
x:73 , y:383
x:347 , y:317
x:239 , y:220
x:335 , y:109
x:11 , y:353
x:11 , y:226
x:9 , y:347
x:63 , y:34
x:87 , y:315
x:214 , y:294
x:341 , y:194
x:230 , y:132
x:64 , y:67
x:274 , y:222
x:211 , y:101
x:36 , y:256
x:173 , y:284
x:56 , y:335
x:44 , y:13
x:366 , y:391
x:170 , y:8
x:355 , y:329
x:364 , y:131
x:398 , y:18
x:265 , y:51
x:197 , y:164
x:297 , y:206
x:225 , y:27
x:249 , y:313
x:367 , y:51
x:308 , y:12
x:248 , y:3
x:339 , y:81
x:46 , y:257
x:200 , y:383
x:343 , y:364
x:246 , y:322
x:53 , y:299
x:269 , y:162
x:165 , y:52
x:168 , y:134
x:292 , y:362
x:389 , y:17
x:331 , y:70
x:121 , y:190
x:155 , y:250
x:253 , y:381
x:15 , y:355
x:212 , y:144
x:80 , y:13
x:378 , y:365
x:287 , y:23
x:274 , y:176
x:338 , y:293
x:297 , y:144
x:230 , y:103
x:17 , y:65
x:83 , y:75
x:145 , y:6
x:148 , y:14
x:216 , y:218
x:200 , y:255
x:211 , y:21
x:166 , y:167
x:180 , y:375
x:292 , y:198
x:173 , y:110
x:286 , y:180
x:73 , y:48
x:144 , y:224
x:279 , y:322
x:387 , y:326
x:1 , y:296
x:254 , y:70
x:36 , y:98
x:317 , y:355
x:210 , y:252
x:274 , y:69
x:236 , y:373
x:301 , y:392
x:190 , y:368
x:79 , y:193
x:325 , y:363
x:363 , y:365
x:142 , y:350
x:272 , y:107
x:34 , y:21
x:270 , y:260
x:330 , y:387
x:86 , y:124
x:31 , y:319
x:171 , y:355
x:376 , y:242
x:167 , y:397
x:389 , y:164
x:132 , y:68
x:214 , y:131
x:47 , y:163
x:129 , y:139
x:42 , y:362
x:70 , y:223
x:196 , y:314
x:174 , y:56
x:395 , y:66
x:143 , y:57
x:376 , y:33
x:388 , y:174
x:368 , y:99
x:97 , y:316
x:80 , y:136
x:156 , y:38
x:122 , y:165
x:328 , y:370
x:62 , y:121
x:83 , y:9
x:184 , y:104
x:18 , y:105
x:113 , y:381
x:399 , y:145
x:154 , y:109
x:142 , y:142
x:269 , y:82
x:181 , y:131
x:399 , y:237
x:373 , y:230
x:221 , y:32
x:149 , y:130
x:52 , y:295
x:16 , y:77
x:39 , y:114
x:170 , y:51
x:157 , y:223
x:156 , y:189
x:286 , y:270
x:331 , y:156
x:298 , y:40
x:74 , y:74
x:157 , y:167
x:357 , y:207
x:390 , y:156
x:140 , y:330
x:12 , y:211
x:58 , y:289
x:319 , y:17
x:83 , y:26
x:77 , y:358
x:133 , y:254
x:43 , y:186
x:9 , y:290
x:46 , y:281
x:321 , y:340
x:14 , y:296
x:16 , y:347
x:154 , y:123
x:280 , y:373
x:255 , y:144
x:307 , y:20
x:262 , y:220
x:237 , y:365
x:391 , y:181
x:91 , y:320
x:174 , y:21
x:159 , y:224
x:66 , y:169
x:50 , y:168
x:61 , y:64
x:313 , y:323
x:270 , y:27
x:151 , y:329
x:254 , y:25
x:121 , y:383
x:3 , y:61
x:281 , y:29
x:394 , y:265
x:398 , y:118
x:391 , y:338
x:359 , y:89
x:266 , y:117
x:287 , y:70
x:239 , y:332
x:349 , y:289
x:165 , y:252
x:279 , y:262
x:143 , y:35
x:12 , y:30
x:13 , y:349
x:10 , y:134
x:163 , y:369
x:186 , y:292
x:362 , y:109
x:399 , y:137
x:226 , y:353
x:23 , y:358
x:29 , y:92
x:377 , y:310
x:151 , y:220
x:72 , y:326
x:140 , y:316
x:304 , y:303
x:286 , y:283
x:232 , y:268
x:354 , y:299
x:220 , y:194
x:86 , y:69
x:179 , y:359
x:96 , y:49
x:354 , y:178
x:89 , y:274
x:367 , y:377
x:239 , y:70
x:242 , y:296
x:222 , y:343
x:259 , y:266
x:169 , y:362
x:197 , y:115
x:384 , y:55
x:307 , y:381
x:175 , y:290
x:360 , y:79
x:38 , y:214
x:215 , y:91
x:221 , y:86
x:361 , y:169
x:99 , y:310
x:332 , y:280
x:176 , y:290
x:233 , y:126
x:392 , y:350
x:264 , y:45
x:160 , y:162
x:169 , y:13
x:394 , y:96
x:387 , y:76
x:108 , y:121
x:335 , y:299
x:390 , y:98
x:185 , y:150
x:272 , y:211
x:74 , y:98
x:378 , y:323
x:213 , y:6
x:133 , y:106
x:56 , y:47
x:92 , y:125
x:239 , y:320
x:285 , y:204
x:253 , y:361
x:37 , y:279
x:352 , y:192
x:91 , y:97
x:196 , y:288
x:390 , y:81
x:244 , y:381
x:31 , y:214
x:137 , y:318
x:325 , y:361
x:67 , y:351
x:350 , y:10
x:87 , y:75
x:347 , y:394
x:198 , y:279
x:240 , y:232
x:111 , y:3
x:195 , y:229
x:327 , y:15
x:303 , y:238
x:271 , y:123
x:56 , y:246
x:60 , y:116
x:34 , y:39
x:0 , y:150
x:53 , y:311
x:273 , y:67
x:142 , y:3
x:397 , y:361
x:192 , y:89
x:273 , y:147
x:151 , y:32
x:213 , y:384
x:399 , y:298
x:89 , y:92
x:215 , y:255
x:53 , y:360
x:76 , y:223
x:262 , y:65
x:215 , y:111
x:374 , y:262
x:281 , y:268
x:223 , y:248
x:161 , y:375
x:64 , y:220
x:320 , y:353
x:337 , y:289
x:273 , y:23
x:273 , y:102
x:195 , y:225
x:32 , y:362
x:323 , y:362
x:186 , y:37
x:54 , y:399
x:62 , y:0
x:263 , y:270
x:90 , y:37
x:237 , y:96
x:72 , y:266
x:86 , y:398
x:303 , y:88
x:378 , y:358
x:381 , y:192
x:294 , y:203
x:380 , y:255
x:217 , y:89
x:52 , y:12
x:1 , y:140
x:92 , y:190
x:190 , y:56
x:278 , y:154
x:143 , y:5
x:102 , y:320
x:186 , y:380
x:330 , y:126
x:214 , y:225
x:183 , y:185
x:377 , y:192
x:348 , y:165
x:372 , y:224
x:313 , y:328
x:293 , y:141
x:234 , y:317
x:59 , y:294
x:302 , y:326
x:32 , y:202
x:207 , y:180
x:101 , y:128
x:108 , y:261
x:387 , y:287
x:112 , y:391
x:176 , y:154
x:298 , y:248
x:365 , y:106
x:330 , y:246
x:127 , y:337
x:30 , y:243
x:113 , y:20
x:314 , y:264
x:142 , y:172
x:374 , y:217
x:349 , y:175
x:303 , y:134
x:347 , y:50
x:290 , y:363
x:354 , y:287
x:41 , y:354
x:202 , y:83
x:189 , y:291
x:138 , y:167
x:56 , y:119
x:314 , y:265
x:237 , y:87
x:303 , y:379
x:104 , y:151
x:320 , y:46
x:173 , y:78
x:164 , y:222
x:224 , y:76
x:391 , y:112
x:399 , y:114
x:21 , y:298
x:381 , y:392
x:283 , y:223
x:343 , y:122
x:241 , y:373
x:238 , y:351
x:390 , y:107
x:87 , y:75
x:179 , y:294
x:340 , y:191
x:221 , y:51
x:273 , y:113
x:141 , y:338
x:50 , y:50
x:164 , y:132
x:30 , y:1
x:393 , y:185
x:361 , y:363
x:85 , y:228
x:202 , y:256
x:207 , y:278
x:338 , y:40
x:68 , y:198
x:44 , y:25
x:168 , y:199
x:202 , y:336
x:49 , y:389
x:327 , y:76
x:78 , y:142
x:226 , y:329
x:282 , y:242
x:380 , y:209
x:172 , y:227
x:56 , y:293
x:149 , y:210
x:40 , y:258
x:250 , y:308
x:58 , y:378
x:355 , y:318
x:69 , y:102
x:38 , y:123
x:65 , y:272
x:300 , y:39
x:181 , y:344
x:226 , y:378
x:172 , y:8
x:169 , y:108
x:336 , y:152
x:397 , y:341
x:103 , y:392
x:202 , y:98
x:7 , y:144
x:74 , y:52
x:323 , y:65
x:120 , y:30
x:105 , y:392
x:264 , y:158
x:150 , y:170
x:67 , y:164
x:94 , y:331
x:291 , y:293
x:353 , y:267
x:19 , y:60
x:354 , y:289
x:233 , y:369
x:67 , y:57
x:153 , y:35
x:88 , y:74
x:92 , y:180
x:210 , y:363
x:355 , y:212
x:322 , y:267
x:390 , y:172
x:288 , y:72
x:356 , y:57
x:302 , y:383
x:250 , y:199
x:212 , y:255
x:145 , y:221
x:190 , y:166
x:175 , y:330
x:366 , y:258
x:284 , y:281
x:61 , y:6
x:369 , y:328
x:92 , y:223
x:90 , y:324
x:48 , y:15
x:39 , y:80
x:89 , y:337
x:320 , y:347
x:147 , y:391
x:247 , y:170
x:391 , y:359
x:77 , y:344
x:274 , y:134
x:392 , y:252
x:133 , y:240
x:198 , y:276
x:157 , y:146
x:369 , y:167
x:44 , y:249
x:264 , y:12
x:92 , y:92
x:29 , y:256
x:203 , y:134
x:125 , y:349
x:71 , y:302
x:213 , y:324
x:268 , y:15
x:149 , y:290
x:95 , y:95
x:335 , y:141
x:369 , y:180
x:327 , y:86
x:253 , y:126
x:376 , y:248
x:260 , y:297
x:390 , y:192
x:48 , y:353
x:87 , y:371
x:321 , y:204
x:58 , y:164
x:89 , y:344
x:359 , y:272
x:162 , y:309
x:4 , y:108
x:249 , y:257
x:38 , y:292
x:378 , y:171
x:249 , y:317
x:165 , y:231
x:81 , y:225
x:370 , y:26
x:331 , y:23
x:394 , y:370
x:174 , y:370
x:134 , y:267
x:212 , y:233
x:57 , y:175
x:85 , y:123
x:232 , y:219
x:29 , y:89
x:381 , y:33
x:204 , y:19
x:336 , y:311
x:143 , y:6
x:231 , y:53
x:79 , y:176
x:199 , y:201
x:124 , y:10
x:380 , y:193
x:13 , y:298
x:83 , y:67
x:242 , y:177
x:300 , y:140
x:312 , y:327
x:369 , y:132
x:118 , y:341
x:312 , y:302
x:214 , y:322
x:328 , y:248
x:253 , y:309
x:85 , y:112
x:265 , y:333
x:295 , y:236
x:29 , y:389
x:240 , y:228
x:295 , y:394
x:171 , y:275
x:16 , y:89
x:369 , y:72
x:156 , y:280
x:173 , y:338
x:192 , y:274
x:149 , y:85
x:285 , y:6
x:267 , y:29
x:141 , y:138
x:71 , y:304
x:140 , y:359
x:348 , y:319
x:147 , y:122
x:116 , y:140
x:16 , y:394
x:35 , y:288
x:312 , y:384
x:264 , y:4
x:294 , y:68
x:343 , y:37
x:74 , y:87
x:45 , y:92
x:121 , y:359
x:97 , y:265
x:169 , y:215
x:174 , y:121
x:392 , y:310
x:384 , y:74
x:215 , y:91
x:85 , y:100
x:340 , y:231
x:167 , y:72
x:77 , y:252
x:321 , y:31
x:20 , y:323
x:10 , y:264
x:308 , y:46
x:5 , y:8
x:273 , y:29
x:244 , y:54
x:175 , y:394
x:256 , y:18
x:45 , y:119
x:210 , y:240
x:341 , y:260
x:43 , y:247
x:320 , y:281
x:134 , y:210
x:193 , y:349
x:272 , y:7
x:223 , y:165
x:211 , y:235
x:243 , y:131
x:160 , y:216
x:222 , y:68
x:62 , y:357
x:327 , y:350
x:69 , y:319
x:159 , y:372
x:184 , y:280
x:127 , y:52
x:334 , y:227
x:389 , y:399
x:348 , y:20
x:379 , y:134
x:299 , y:221
x:56 , y:202
x:333 , y:62
x:230 , y:251
x:319 , y:93
x:2 , y:53
x:3 , y:333
x:204 , y:330
x:302 , y:72
x:304 , y:316
x:368 , y:87
x:266 , y:384
x:383 , y:254
x:226 , y:256
x:390 , y:284
x:105 , y:205
x:7 , y:242
x:304 , y:113
x:364 , y:340
x:386 , y:135
x:140 , y:235
x:120 , y:388
x:318 , y:143
x:167 , y:325
x:241 , y:173
x:260 , y:24
x:8 , y:209
x:16 , y:78
x:334 , y:343
x:227 , y:242
x:48 , y:277
x:71 , y:284
x:397 , y:55
x:348 , y:375
x:62 , y:313
x:148 , y:286
x:226 , y:202
x:297 , y:221
x:146 , y:97
x:270 , y:17
x:41 , y:339
x:100 , y:82
x:160 , y:49
x:344 , y:116
x:359 , y:47
x:324 , y:124
x:8 , y:359
x:366 , y:347
x:322 , y:6
x:271 , y:314
x:152 , y:337
x:91 , y:372
x:193 , y:379
x:76 , y:389
x:6 , y:339
x:278 , y:298
x:332 , y:47
x:48 , y:330
x:47 , y:92
x:139 , y:344
x:68 , y:358
x:317 , y:15
x:314 , y:77
x:35 , y:283
x:198 , y:189
x:126 , y:306
x:278 , y:302
x:233 , y:217
x:158 , y:71
x:362 , y:261
x:159 , y:116
x:115 , y:192
x:123 , y:91
x:136 , y:115
x:60 , y:122
x:80 , y:227
x:195 , y:128
x:157 , y:397
x:280 , y:109
x:298 , y:192
x:51 , y:30
x:285 , y:376
x:194 , y:281
x:305 , y:118
x:380 , y:304
x:21 , y:219
x:12 , y:139
x:183 , y:88
x:204 , y:87
x:161 , y:271
x:98 , y:264
x:344 , y:241
x:190 , y:245
x:355 , y:54
x:198 , y:22
x:5 , y:205
x:182 , y:249
x:83 , y:290
x:8 , y:328
x:232 , y:388
x:207 , y:388
x:80 , y:205
x:294 , y:171
x:210 , y:215
x:38 , y:98
x:314 , y:371
x:212 , y:136
x:382 , y:210
x:264 , y:354
x:377 , y:289
x:94 , y:63
x:312 , y:382
x:224 , y:276
x:156 , y:395
x:335 , y:232
x:173 , y:389
x:146 , y:143
x:314 , y:205
x:372 , y:392
x:90 , y:77
x:48 , y:10
x:98 , y:356
x:167 , y:213
x:167 , y:32
x:321 , y:31
x:94 , y:144
x:78 , y:368
x:196 , y:359
x:306 , y:302
x:87 , y:353
x:294 , y:242
x:337 , y:212
x:17 , y:40
x:33 , y:251
x:328 , y:341
x:351 , y:75
x:384 , y:329
x:142 , y:1
x:34 , y:151
x:134 , y:309
x:6 , y:307
x:275 , y:181
x:92 , y:36
x:339 , y:24
x:377 , y:398
x:240 , y:378
x:190 , y:223
x:215 , y:177
x:381 , y:207
x:100 , y:200
x:276 , y:261
x:142 , y:51
x:52 , y:212
x:315 , y:284
x:146 , y:38
x:346 , y:1
x:182 , y:152
x:188 , y:173
x:197 , y:274
x:225 , y:79
x:57 , y:126
x:349 , y:65
x:195 , y:247
x:6 , y:165
x:365 , y:128
x:341 , y:106
x:157 , y:193
x:5 , y:84
x:320 , y:162
x:200 , y:272
x:274 , y:66
x:218 , y:98
x:272 , y:56
x:283 , y:359
x:38 , y:69
x:196 , y:108
x:125 , y:48
x:295 , y:97
x:262 , y:272
x:352 , y:302
x:360 , y:228
x:373 , y:294
x:330 , y:70
x:232 , y:331
x:203 , y:250
x:269 , y:384
x:83 , y:77
x:86 , y:39
x:398 , y:307
x:376 , y:369
x:29 , y:389
x:37 , y:124
x:222 , y:154
x:27 , y:332
x:186 , y:36
x:216 , y:331
x:225 , y:147
x:217 , y:190
x:121 , y:107
x:310 , y:1
x:337 , y:324
x:354 , y:179
x:218 , y:20
x:327 , y:40
x:9 , y:169
x:158 , y:256
x:380 , y:38
x:144 , y:195
x:79 , y:154
x:191 , y:123
x:55 , y:218
x:317 , y:7
x:149 , y:232
x:340 , y:134
x:87 , y:270
x:147 , y:202
x:333 , y:24
x:397 , y:101
x:93 , y:103
x:272 , y:276
x:132 , y:54
x:44 , y:382
x:129 , y:65
x:219 , y:188
x:264 , y:161
x:379 , y:362
x:322 , y:319
x:151 , y:296
x:382 , y:71
x:294 , y:43
x:197 , y:69
x:45 , y:393
x:46 , y:130
x:234 , y:42
x:319 , y:139
x:145 , y:58
x:41 , y:3
x:68 , y:189
x:329 , y:122
x:283 , y:240
x:154 , y:193
x:112 , y:262
x:110 , y:76
x:100 , y:216
x:259 , y:92
x:113 , y:346
x:339 , y:57
x:139 , y:159
x:153 , y:385
x:76 , y:373
x:384 , y:24
x:28 , y:221
x:362 , y:377
x:99 , y:48
x:288 , y:291
x:37 , y:383
x:197 , y:43
x:71 , y:101
x:317 , y:308
x:352 , y:123
x:69 , y:129
x:186 , y:66
x:177 , y:8
x:345 , y:325
x:251 , y:282
x:307 , y:373
x:146 , y:187
x:164 , y:287
x:335 , y:60
x:304 , y:215
x:198 , y:224
x:219 , y:341
x:42 , y:396
x:256 , y:242
x:366 , y:360
x:89 , y:208
x:226 , y:35
x:396 , y:227
x:104 , y:355
x:238 , y:293
x:219 , y:307
x:94 , y:97
x:384 , y:317
x:378 , y:210
x:26 , y:319
x:95 , y:282
x:223 , y:176
x:124 , y:266
x:109 , y:217
x:177 , y:380
x:141 , y:75
x:62 , y:218
x:397 , y:367
x:275 , y:10
x:256 , y:102
x:9 , y:113
x:162 , y:75
x:344 , y:56
x:218 , y:146
x:17 , y:322
x:204 , y:244
x:373 , y:113
x:331 , y:379
x:197 , y:97
x:30 , y:40
x:67 , y:326
x:97 , y:171
x:90 , y:82
x:92 , y:94
x:196 , y:365
x:30 , y:300
x:327 , y:158
x:166 , y:192
x:290 , y:272
x:194 , y:384
x:181 , y:260
x:325 , y:351
x:282 , y:154
x:203 , y:256
x:297 , y:31
x:310 , y:233
x:356 , y:364
x:398 , y:7
x:101 , y:47
x:364 , y:91
x:391 , y:250
x:360 , y:395
x:139 , y:271
x:143 , y:126
x:110 , y:382
x:242 , y:289
x:192 , y:243
x:397 , y:167
x:375 , y:75
x:58 , y:153
x:386 , y:272
x:189 , y:368
x:327 , y:295
x:342 , y:187
x:230 , y:381
x:183 , y:258
x:253 , y:174
x:45 , y:143
x:269 , y:345
x:327 , y:140
x:29 , y:331
x:175 , y:169
x:288 , y:222
x:249 , y:124
x:229 , y:263
x:88 , y:307
x:228 , y:216
x:63 , y:229
x:16 , y:155
x:136 , y:357
x:215 , y:199
x:325 , y:319
x:14 , y:69
x:14 , y:370
x:110 , y:235
x:167 , y:293
x:62 , y:91
x:313 , y:294
x:370 , y:302
x:165 , y:162
x:22 , y:200
x:368 , y:253
x:82 , y:250
x:357 , y:31
x:340 , y:51
x:202 , y:46
x:317 , y:155
x:176 , y:127
x:49 , y:332
x:167 , y:142
x:35 , y:159
x:250 , y:286
x:132 , y:49
x:351 , y:116
x:230 , y:55
x:255 , y:117
x:322 , y:252
x:54 , y:175
x:158 , y:357
x:360 , y:12
x:10 , y:98
x:205 , y:162
x:241 , y:327
x:259 , y:382
x:124 , y:290
x:1 , y:379
x:265 , y:160
x:209 , y:203
x:319 , y:350
x:5 , y:113
x:230 , y:150
x:354 , y:212
x:387 , y:104
x:13 , y:361
x:325 , y:97
x:147 , y:373
x:87 , y:335
x:262 , y:352
x:334 , y:328
x:170 , y:74
x:5 , y:11
x:123 , y:171
x:375 , y:222
x:172 , y:332
x:45 , y:246
x:396 , y:129
x:341 , y:227
x:284 , y:303
x:264 , y:280
x:377 , y:297
x:223 , y:189
x:124 , y:124
x:77 , y:262
x:143 , y:338
x:364 , y:363
x:374 , y:313
x:37 , y:369
x:144 , y:97
x:382 , y:12
x:258 , y:316
x:46 , y:379
x:159 , y:207
x:62 , y:339
x:220 , y:43
x:292 , y:326
x:67 , y:197
x:274 , y:115
x:378 , y:143
x:33 , y:303
x:266 , y:121
x:386 , y:398
x:319 , y:193
x:290 , y:23
x:35 , y:63
x:332 , y:224
x:204 , y:246
x:5 , y:330
x:269 , y:363
x:358 , y:19
x:345 , y:89
x:239 , y:250
x:318 , y:364
x:107 , y:113
x:368 , y:296
x:369 , y:140
x:90 , y:234
x:27 , y:355
x:379 , y:362
x:25 , y:270
x:94 , y:366
x:164 , y:309
x:239 , y:298
x:213 , y:121
x:140 , y:109
x:150 , y:171
x:374 , y:37
x:1 , y:389
x:54 , y:292
x:140 , y:60
x:153 , y:22
x:257 , y:109
x:16 , y:195
x:157 , y:236
x:106 , y:347
x:266 , y:135
x:44 , y:201
x:51 , y:30
x:104 , y:236
x:345 , y:265
x:388 , y:244
x:282 , y:47
x:37 , y:362
x:254 , y:235
x:296 , y:43
x:66 , y:394
x:55 , y:1
x:196 , y:275
x:111 , y:72
x:19 , y:354
x:89 , y:170
x:323 , y:285
x:268 , y:85
x:321 , y:326
x:191 , y:372
x:216 , y:218
x:266 , y:132
x:94 , y:50
x:286 , y:303
x:346 , y:301
x:295 , y:134
x:135 , y:364
x:239 , y:303
x:375 , y:331
x:237 , y:303
x:73 , y:346
x:184 , y:278
x:364 , y:348
x:274 , y:4
x:376 , y:285
x:104 , y:18
x:150 , y:144
x:147 , y:370
x:225 , y:196
x:97 , y:33
x:119 , y:123
x:88 , y:345
x:248 , y:206
x:89 , y:327
x:230 , y:175
x:73 , y:327
x:205 , y:255
x:203 , y:257
x:261 , y:121
x:7 , y:30
x:48 , y:189
x:334 , y:63
x:33 , y:150
x:346 , y:81
x:66 , y:210
x:333 , y:44
x:341 , y:137
x:343 , y:21
x:301 , y:189
x:316 , y:32
x:311 , y:131
x:339 , y:389
x:247 , y:117
x:238 , y:94
x:124 , y:60
x:250 , y:197
x:260 , y:124
x:274 , y:136
x:217 , y:245
x:7 , y:221
x:217 , y:235
x:372 , y:341
x:314 , y:158
x:299 , y:315
x:299 , y:215
x:299 , y:215
x:204 , y:211
x:280 , y:238
x:284 , y:3
x:64 , y:70
x:268 , y:9
x:85 , y:266
x:2 , y:80
x:278 , y:360
x:133 , y:219
x:6 , y:285
x:178 , y:350
x:60 , y:378
x:245 , y:93
x:308 , y:359
x:174 , y:96
x:307 , y:207
x:397 , y:330
x:334 , y:187
x:210 , y:282
x:243 , y:350
x:216 , y:78
x:110 , y:328
x:240 , y:218
x:389 , y:340
x:226 , y:325
x:227 , y:395
x:325 , y:356
x:49 , y:287
x:198 , y:122
x:218 , y:310
x:69 , y:372
x:255 , y:78
x:217 , y:19
x:301 , y:189
x:91 , y:27
x:57 , y:96
x:24 , y:307
x:125 , y:168
x:108 , y:217
x:142 , y:66
x:13 , y:286
x:243 , y:370
x:209 , y:338
x:12 , y:244
x:154 , y:8
x:332 , y:230
x:308 , y:176
x:195 , y:187
x:328 , y:78
x:105 , y:96
x:144 , y:19
x:326 , y:163
x:283 , y:168
x:337 , y:3
x:69 , y:343
x:230 , y:32
x:354 , y:34
x:372 , y:25
x:269 , y:163
x:123 , y:336
x:167 , y:376
x:152 , y:56
x:195 , y:27
x:105 , y:299
x:347 , y:124
x:143 , y:163
x:326 , y:91
x:211 , y:22
x:377 , y:209
x:152 , y:149
x:181 , y:399
x:33 , y:334
x:359 , y:87
x:250 , y:6
x:294 , y:181
x:109 , y:374
x:382 , y:61
x:41 , y:261
x:112 , y:177
x:253 , y:98
x:213 , y:59
x:150 , y:349
x:323 , y:139
x:300 , y:361
x:62 , y:300
x:299 , y:5
x:291 , y:195
x:282 , y:333
x:291 , y:203
x:384 , y:85
x:11 , y:185
x:199 , y:93
x:306 , y:393
x:122 , y:192
x:242 , y:18
x:29 , y:328
x:277 , y:56
x:147 , y:179
x:92 , y:200
x:52 , y:0
x:5 , y:107
x:302 , y:352
x:237 , y:248
x:51 , y:137
x:222 , y:128
x:265 , y:387
x:32 , y:185
x:130 , y:64
x:208 , y:338
x:308 , y:252
x:180 , y:51
x:107 , y:337
x:68 , y:9
x:161 , y:254
x:254 , y:161
x:268 , y:214
x:166 , y:211
x:12 , y:122
x:259 , y:3
x:83 , y:63
x:51 , y:33
x:218 , y:348
x:13 , y:83
x:374 , y:300
x:153 , y:221
x:224 , y:234
x:172 , y:285
x:247 , y:331
x:138 , y:240
x:353 , y:8
x:222 , y:344
x:108 , y:173
x:248 , y:340
x:295 , y:120
x:135 , y:59
x:93 , y:378
x:327 , y:186
x:222 , y:263
x:164 , y:292
x:65 , y:148
x:382 , y:269
x:106 , y:290
x:173 , y:106
x:299 , y:305
x:314 , y:263
x:208 , y:252
x:378 , y:88
x:381 , y:268
x:388 , y:226
x:285 , y:276
x:255 , y:123
x:262 , y:330
x:146 , y:134
x:378 , y:36
x:184 , y:262
x:83 , y:395
x:285 , y:118
x:225 , y:189
x:47 , y:11
x:274 , y:124
x:328 , y:361
x:1 , y:34
x:302 , y:306
x:84 , y:382
x:259 , y:242
x:318 , y:370
x:252 , y:66
x:152 , y:180
x:168 , y:398
x:260 , y:130
x:77 , y:304
x:22 , y:343
x:85 , y:363
x:326 , y:199
x:275 , y:84
x:45 , y:152
x:187 , y:204
x:62 , y:398
x:381 , y:41
x:236 , y:99
x:69 , y:192
x:210 , y:154
x:286 , y:273
x:272 , y:362
x:44 , y:54
x:310 , y:84
